timestamp,open,low,high,close,volume
2020-01-03 09:09:52,119500.0,117910.0,119500.0,118010.0,101.0
2020-01-03 09:10:04,118005.0,117945.0,118020.0,117960.0,100.0
2020-01-03 09:10:31,117965.0,117965.0,119500.0,118145.0,100.0
