timestamp,open,low,high,close,volume
2020-01-27 12:22:41,119850.0,0.0,120805.0,116420.0,2445.0
2020-01-31 14:35:03,116540.0,0.0,118195.0,114700.0,3229.0
2020-02-06 10:12:15,114715.0,0.0,118540.0,117985.0,4546.0
2020-02-07 11:50:02,117960.0,0.0,118280.0,115200.0,3205.0
