timestamp,open,low,high,close,volume
2020-01-03 09:28:17,118850.0,117770.0,118850.0,118195.0,1041.0
2020-01-03 10:01:38,118190.0,118125.0,118570.0,118510.0,1125.0
2020-01-03 10:22:54,118480.0,118420.0,118975.0,118910.0,1000.0
2020-01-03 10:51:31,118905.0,118635.0,119060.0,118915.0,1016.0
