timestamp,open,low,high,close,volume
2020-01-03 09:11:22,119500.0,117910.0,119500.0,118235.0,501.0
2020-01-03 09:13:49,118230.0,118120.0,118325.0,118125.0,500.0
2020-01-03 09:17:21,118120.0,118105.0,118330.0,118265.0,500.0
2020-01-03 09:36:35,118260.0,118195.0,118510.0,118315.0,512.0
